,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
16504,23vw05,Sør-Øst Politidistrikt,204,7,Bamble,23vw05-1,Politiet er på stedet og jobber med å få oversikt over hendelsesforløp.,2023-06-19T18:56:38.0275537+00:00,
8610,23086h,Vest Politidistrikt,207,2,Askøy,23086h-1,Kontroll på bebuar. Ingen er sakna frå bustaden. Ikkje meldt om personskade.,2023-08-30T05:46:00.2878506+00:00,
10254,23r481,Agder Politidistrikt,205,4,Kristiansand,23r481-0,Melding om trafikkulykke på Ålefjærveien. En bil har kjørt ut av veien og truffet en lyktestolpe. En person i bilen. Nødetatene rykker ut. Oppdateres. ,2023-08-19T07:13:16.7610823+00:00,
4502,230gmt,Vest Politidistrikt,207,6,Øygarden,230gmt-1,POLITIET presiserer mtp tilfeldige ofre: mistenkte har møtt opp på en trening han ikke var ønsket på. Ble utagerende ifm dette. Mistenkte fremstod ruset/beruset.,2023-09-25T19:46:31.3837509+00:00,
5463,23p74t,Agder Politidistrikt,205,1,Kristiansand,23p74t-1,"Brannvesenet er på stedet, bilen kjørt utfor en skråning og rullet flere ganger rundt og landet på hjulene. Fører er ute av bilen og blir undersøkt av ambulansepersonell på stedet.",2023-09-19T14:17:47.2621012+00:00,
5102,231nbv,Vest Politidistrikt,207,9,Bergen,231nbv-1,Fornærmede vurderer å anmelde skadeverket. Mistenkte bortvist fra Bergen sentrum.,2023-09-21T23:21:57.614396+00:00,
10124,23qgp7,Nordland Politidistrikt,210,5,Bodø,23qgp7-0,Mann i 20 årene bortvist fra sentrum fram til 0800 pga beruselse og aggressiv oppførsel.,2023-08-19T23:29:54.7464524+00:00,
7634,23p5sb,Agder Politidistrikt,205,1,Lillesand,23p5sb-0,Melding om mørkt kledd mann på sykkel i 100-sona retning mot Kristiansand. Ikke lys på sykkelen. Vi sender politipatrulje. ,2023-09-06T04:20:38.5868935+00:00,
2336,23zh5n,Øst Politidistrikt,202,3,Moss,23zh5n-3,Det kan være greit om beboere i området fra Kanalbrua til Gimlekrysset sjekker eiendommen sin for skader eller om de savner noe.,2023-10-09T22:51:01.9799261+00:00,
16918,23x01q,Sør-Øst Politidistrikt,204,7,Kragerø,23x01q-4,"Vi jobber med etterforskning på stedet, samtidig som vi søker i område. Dette vil fortsette en tid utover.",2023-06-11T20:22:20.9089466+00:00,
12704,23cp9l,Troms Politidistrikt,211,1,Tromsø,23cp9l-0,En bil har punktert på et hjul omtrent midt på brua og sperrer et kjørefelt. Fører har bestilt berging og denne skal være på tur til stedet. Stansen medfører noen trafikale utfordringer. @utrykningspolitiet er på stedet og bistår med dirigering. ,2023-08-01T09:26:41.6509862+00:00,
16,23rlrx,Vest Politidistrikt,207,1,Sunnfjord,23rlrx-1,KL. 09:15 - bilen er fjerna og vegen er open. Ingen skade på person eller kjøretøy. Politiet har avslutta på staden.,2023-10-25T07:22:21.3555506+00:00,
5141,23pl7p,Sør-Øst Politidistrikt,204,4,Nissedal,23pl7p-2,Politiet avbryter. Ingen sak for politiet. Sjåføren er en kvinne i 50-årene som følges opp av helsevesenet.,2023-09-21T16:56:59.5082185+00:00,
1435,23qzvn,Sør-Øst Politidistrikt,204,2,Kviteseid,23qzvn-0,07:42 Melding om brann i en hytte. Det er full overtenning. Alle har kommet seg ut. Nødetatene på vei. Oppdatere når fremme. ,2023-10-15T05:44:47.8869447+00:00,
5358,2306rs,Sør-Øst Politidistrikt,204,2,Tønsberg,2306rs-1,Person er sjekket ut av helse på stedet. Nødetatene forlater.,2023-09-20T08:11:08.1440983+00:00,
67,23875m,Sør-Øst Politidistrikt,204,2,Lier,23875m-0,melding om brann i en stekepanne. Brannen skal være slukket. Alle skal være ute av bygget. Dette er en enebolig. Nødetatene er på vei.,2023-10-24T16:23:37.9291374+00:00,
7995,23jf52,Vest Politidistrikt,207,5,Bergen,23jf52-0,"I forbindelse med planlagt arrangement i det eritreiske miljøet har politiet synlig tilstedeværelse. Dette hensikt å forebygge uønskede hendelser, og sikre ro og orden. På nåværende tidspunkt er det rolig på stedet.",2023-09-03T08:02:37.8585882+00:00,
14351,23911k,Sør-Øst Politidistrikt,204,1,Ringerike,23911k-0,"UP har hatt laserkontroll i 80 sone. 
21 stk fikk forenkla forelegg. 
Høyeste hastighet ble målt til 105 km/t.",2023-07-18T13:08:44.4941665+00:00,
1027,23mxnk,Møre og Romsdal Politidistrikt,208,2,Hustadvika,23mxnk-0,Det har vært et mindre branntilløp på Eide omsorgssenter skjedd ifb med matlaging. Brannen ble slukket av ansatte. Nødetatene er på veg til stedet.,2023-10-18T09:41:46.4843764+00:00,
6796,23pcm4,Trøndelag Politidistrikt,209,1,Midtre Gauldal,23pcm4-0,UP har avholdt fartskontroll på FV 30 Singsås i 60 - sone. Resultat: 33 forenklede forelegg og 3 anmeldelser. Høyeste hastighet var 97 km/t.,2023-09-10T18:46:30.3994814+00:00,
3904,2380sq,Troms Politidistrikt,211,5,Tromsø,2380sq-0,"I ettermiddag mottok politiet flere meldinger om person gående i sentrum og rope, samt sparke i ting og kaste gjenstander. Ikke beskrevet som farlig for andre. Patrulje påtraff mistenkte og vedkommende bortvist fra sentrum. Anmeldes.",2023-09-29T18:32:11.14046+00:00,
12208,23g0jf,Sør-Øst Politidistrikt,204,4,Sandefjord,23g0jf-0,Det er en ulykke mellom 2 personbiler i nordgående retning. Usikker skadeomfang. ,2023-08-05T10:29:29.8518863+00:00,
15770,237ql6,Vest Politidistrikt,207,2,Sunnfjord,237ql6-1,Brannvesenet er på staden.,2023-07-06T15:00:20.3777229+00:00,
7459,23cvzm,Agder Politidistrikt,205,1,Arendal,23cvzm-0,Kl. 1100. Bil stoppet for kontroll. Bilfører anmeldt for kjøring i påvirket tilstand og uten gyldig førerkort. ,2023-09-07T11:37:31.5378654+00:00,
15287,23gz89,Sør-Øst Politidistrikt,204,1,Bamble,23gz89-1,Elgen er skutt. Sørgående løp er åpnet. Nordgående åpner straks.,2023-07-11T04:50:50.3907315+00:00,
15217,23fnzz,Agder Politidistrikt,205,1,Kristiansand,23fnzz-0,Politiet har stoppet en bil hvor fører ikke har gyldig førerkort. Bilen er påsatt falske kjennetegn og fører framstår ruset og mistenkes for å kjøre i ruset tilstand. Til legevakt for blodprøve. Oppretter sak.,2023-07-11T19:14:20.7073486+00:00,
2843,23jkg1,Vest Politidistrikt,207,1,Bergen,23jkg1-1,VTS åpner venstre felt.,2023-10-06T22:07:16.342412+00:00,
3391,23ccpq,Nordland Politidistrikt,210,3,Dønna,23ccpq-0,Det er stjålet en Tysse henger med reg nr YC7052 fra en hytte i sørøyveien. Politiet ønsker å bli kontaktet dersom noen har observasjoner av denne. ,2023-10-03T10:40:20.1699423+00:00,
10201,23hz08,Trøndelag Politidistrikt,209,1,Stjørdal,23hz08-0,"En enslig bil har kjørt ut av vegen med en person i.  Ingen persons skader, ukjent årsak til utforkjøringen, ingen ruskjøring, men anmeldt for kjøring av motorvogn uten gyldig førerkort og vgtl § 3.",2023-08-19T14:38:15.0575332+00:00,
11534,23td3x,Trøndelag Politidistrikt,209,1,Grong,23td3x-0,UP har hatt en fartskontroll i 80 sonen E6 Heia. Det ble utstedt 14 forenklede forelegg. Høyeste hastighet målt til 105 km/t. ,2023-08-10T09:21:08.6436179+00:00,
7151,235b7q,Agder Politidistrikt,205,5,Kristiansand,235b7q-0,En beruset person bortvises fra sentrum resten av natta etter å ha kranglet med vekteren på utested. ,2023-09-08T21:33:59.2190698+00:00,
4,23xlx6,Sør-Øst Politidistrikt,204,4,Larvik,23xlx6-0,"08:50 Nødetatene er på stedet etter melding om motorsykkelulykke. To motorsykler involvert. Ukjent skadeomfang, men en av sjåførene ligger på bakken. Er våken og bevisst. Trafikken går sakte forbi ulykkesstedet. Oppdateres.",2023-10-25T07:02:48.9910468+00:00,
13826,23vcvh,Agder Politidistrikt,205,7,Kristiansand,23vcvh-1,Samme person mistenkes for skadeverk på forbipasserende kjøretøy på stedet. Skal ha knust rute ved slag. Sak opprettes for begge forhold.,2023-07-22T22:42:07.3575215+00:00,
6110,23v813,Vest Politidistrikt,207,1,Sunnfjord,23v813-1,To køyretøy og to personar involverte. Ein bil står i vasskanten og den andre på autovernet. Begge dei involverte har vorte tilsett av helse og verkar uskadd. Bilane har køyrt i same køyreretning.,2023-09-15T11:34:54.5544851+00:00,
5717,23wp22,Innlandet Politidistrikt,203,1,Vestre Toten,23wp22-0,Kl. 1440: UP stoppet kjøretøy i Raufoss sentrum hvor fører blåste til over lovlig verdi. Nødvendige prøver tatt og førerkortet ble beslaglagt. Fører var kvinne i 50 årene. ,2023-09-17T13:21:47.1425592+00:00,
16637,2311ld,Sør-Øst Politidistrikt,204,5,Drammen,2311ld-0,03:52 - To menn i 20-årene og én i 40-årene bortvist fra sentrum etter å ha vært involvert i et slagsmål. Ingen ble skadd. ,2023-06-17T02:41:26.8795034+00:00,
8262,23rsdt,Sør-Øst Politidistrikt,204,8,Færder,23rsdt-0,Melding fra en innringer om funn av en død mann i sjøen. Politiet til stedet og har hentet opp en mann. Vi har grunn til å tro at dette er mannen vi har søkt etter denne uken i en leteaksjon. Ikke identifisert pr nå. Pårørende er varslet om funnet. ,2023-09-01T14:12:03.1633699+00:00,
15708,23c15f,Øst Politidistrikt,202,1,Rakkestad,23c15f-0,Melding om mindre trafikkuhell mellom 2 biler ved Rudskogen motorsenter. Ingen personskader. Vi er på stedet og i kontakt med de involverte.,2023-07-07T12:38:51.0720943+00:00,
12060,23fw55,Sør-Øst Politidistrikt,204,11,Larvik,23fw55-1,"Redningsskøyta frakter ambulansepersonell over til havaristen. Redningshelikopter er på vei. VI har kontroll på fire personer i/ved båten, to av dem fremstår skadet. Vi oppdaterer når vi har mer info.",2023-08-06T01:20:57.7877509+00:00,
2413,23xwsg,Finnmark Politidistrikt,212,1,Vadsø,23xwsg-0,@utrykningspol: UP har gjennomført trafikkontroll i Havnegata. 1 FF for bruk av mobiltlf. skrevet. ,2023-10-09T10:35:43.3099703+00:00,
7614,232rwt,Trøndelag Politidistrikt,209,2,Røros,232rwt-0,"Meldt om en mindre brann i et rekkehus.  Beboer har tatt seg ut, ingen personskade. Brannvesenet er på stedet, brannen er slukket, og det pågår utlufting.  Vi er på vei til stedet.",2023-09-06T09:09:30.6716033+00:00,
3752,23qr06,Agder Politidistrikt,205,1,Kristiansand,23qr06-2,"Begge involverte er sjekket ut av helsepersonell, ikke behov for ytterligere oppfølging i kveld. Bilene er i ferd med å bli fjernet.",2023-09-30T20:24:44.0709513+00:00,
7086,23psvj,Sør-Øst Politidistrikt,204,2,Horten,23psvj-1,10 personer registrert på adressen. Jobbes med evakuering. Nødetatene på stedet.,2023-09-09T08:06:46.6142812+00:00,
15581,23qfmn,Sør-Øst Politidistrikt,204,12,Færder,23qfmn-1,Politiet har funnet en stige i området og nå er gutten nede og i god behold.,2023-07-08T15:45:04.4998709+00:00,
5917,23gl00,Sør-Øst Politidistrikt,204,4,Drammen,23gl00-1,Førerne av bilene blir undersøkt av ambulansepersonell. Det skal ikke være alvorlige personskader.,2023-09-16T13:38:30.5608484+00:00,
9330,23c1fz,Agder Politidistrikt,205,1,Vennesla,23c1fz-0,Melding om et lite steinras i nærheten av vegbanen.  Skal være i nærheten av Granholtane. Biler kan passere. Vegtrafikksentralen varslet og tar dette videre med entreprenør. ,2023-08-25T08:49:18.780159+00:00,
9781,23l355,Troms Politidistrikt,211,2,Sørreisa,23l355-1,4 personer er kommet seg ut av huset. Ikke meldt om personskader. Brann har startet slokking. Det er ikke fare for spredning til andre hus.,2023-08-22T10:51:25.8064392+00:00,
5834,23gg73,Møre og Romsdal Politidistrikt,208,5,Molde,23gg73-0,Patrulje har bortvist en mann fra sentrum grunnet ordensforstyrrelse.,2023-09-16T23:23:21.6664868+00:00,
1571,236szt,Vest Politidistrikt,207,1,Bergen,236szt-0,kl. 2243: Vi er på stedet etter melding om trafikkuhell. Personbil kjørt i autovern på E39. Fører fremstår uskadd. Ikke meldt om trafikale problemer på stedet.,2023-10-14T20:48:03.0340857+00:00,
13482,23cnxs,Øst Politidistrikt,202,8,Moss,23cnxs-1,Damen er funnet i god behold.,2023-07-25T14:35:21.722618+00:00,
4099,236919,Sør-Øst Politidistrikt,204,7,Seljord,236919-0,"Politiet, helse og brann skal ha øvelse i området i ettermiddag mellom kl 15 - 21. ",2023-09-28T12:42:45.0467934+00:00,
13409,23v2hl,Nordland Politidistrikt,210,1,Vestvågøy,23v2hl-0,Nødetatene rykker ut til et trafikkuhell. To biler involvert. Personskader foreløpig uavklart. Veien på stedet er helt stengt. Oppdateres her.,2023-07-26T06:24:39.8658587+00:00,
15017,23r9ss,Sør-Øst Politidistrikt,204,7,Lier,23r9ss-0,"Klokken 1310 i dag fikk politiet melding - som gjorde at vi rykket ut til en adresse i Lier kommune i forbindelse med et mistenkelig dødsfall, det har blitt gjort og gjøres undersøkelser på stedet. Det vil bli sendt ut en pressemelding om hendelsen ganske snart. ",2023-07-13T13:56:11.5156553+00:00,
15998,2350bv,Sør-Øst Politidistrikt,204,5,Kongsberg,2350bv-0,00:25 Melding fra et utested om en sint og full gjest som ville slåss med dørvaktene. Politiet til stedet og en lokal mann i 20 årene ble innbrakt til arresten. ,2023-07-01T00:02:40.0579045+00:00,
13672,23rbzr,Agder Politidistrikt,205,1,Arendal,23rbzr-2,"En person kjøres til legevakt av ambulanse, politiet bistår med å kjøre bilen etter. Trafikken går som normalt.",2023-07-23T19:44:29.7973793+00:00,
6001,23c4h6,Agder Politidistrikt,205,5,Arendal,23c4h6-0,Vi har vært på privat adresse etter melding om feststøy. Vi har avsluttet festen  og beboer er pålagt å holde det rolig frem til 0800.,2023-09-15T23:07:35.3601147+00:00,
9854,23b0rs,Trøndelag Politidistrikt,209,1,Midtre Gauldal,23b0rs-0,"Det meldes at elv går over sin bredder og over Stasjonsveien ved nr 4.  Vegen blir sperret av, ikke mulig å kjøre forbi.  Vegsentralen har blitt varslet og sender ut enteprenør.",2023-08-21T18:44:51.0297823+00:00,
9533,2338qg,Nordland Politidistrikt,210,7,Nordland politidistrikt,2338qg-0,Stille og rolig natt i Nordland pd.,2023-08-24T03:03:39.9237568+00:00,
5574,23dgzb,Trøndelag Politidistrikt,209,5,Trondheim,23dgzb-0,"Vekter meldte om ruset og blodig person iført vekteruniform som slo rundt seg med en ledning ved et kjøpesenter.  Patrulje har kontrollert vedkommende, og tok fra han uniformen. ",2023-09-18T17:45:57.212965+00:00,
15719,23wb77,Sør-Øst Politidistrikt,204,1,Larvik,23wb77-0,"10:15-12:00 UP har hatt en laserkontroll på stedet. Resulterte i 6 forelegg. Høyeste hastighet målt til 132km/t i 80-sone, dermed førerkortbeslag på denne målingen.",2023-07-07T10:11:00.8408363+00:00,
15899,23c5cc,Sør-Øst Politidistrikt,204,2,Kragerø,23c5cc-1,Brannvesenet har kontroll. Ingen vare for spredning til huskonstruksjonen.,2023-07-03T18:53:44.2109947+00:00,
1004,232sgb,Sør-Øst Politidistrikt,204,4,Lier,232sgb-2,Sak blir opprettet og partene skriver skademelding.,2023-10-18T14:17:56.0885717+00:00,
15924,23mjjs,Sør-Øst Politidistrikt,204,1,Ringerike,23mjjs-0,"UP har hatt laserkontroll i 40 sone. 
3 stk har fått forenkla forelegg. Høyeste hastighet ble målt til 51 km/t.",2023-07-03T11:05:20.5717952+00:00,
15790,23rn0l,Sør-Øst Politidistrikt,204,1,Drammen,23rn0l-0,"kl 13:09, Tollbugata - UP har i løpet av ettermiddagen avholdt trafikkontroll. Fartsgrense på sted for kontroller er 40 km/t.",2023-07-06T13:16:09.3411034+00:00,
987,23x8fb,Sør-Øst Politidistrikt,204,1,Holmestrand,23x8fb-1,Høyeste hastighet var 81 km/t i 40-sone.,2023-10-18T13:53:22.070776+00:00,
1701,23l5nc,Finnmark Politidistrikt,212,1,Vadsø,23l5nc-0,"Politiet har hatt promillekontroll i Vadsø m/omegn, 10 kontrollerte, ingen reaksjoner.",2023-10-14T01:31:24.4638572+00:00,
9367,23cp9x,Møre og Romsdal Politidistrikt,208,1,Herøy,23cp9x-0,Kl 2220-0030 - UP gjennomførte fartskontroll i 80-sona på fv654 Aurvågvegen ved Aspevikvatnet. 3 førarkortbeslag og 4 ff - høgste fart var 120 km/t.,2023-08-24T22:50:54.5399579+00:00,
9073,23s1xh,Sør-Øst Politidistrikt,204,1,Drammen,23s1xh-3,Sak er opprettet.,2023-08-26T22:30:36.0349223+00:00,
16233,23z58x,Sør-Øst Politidistrikt,204,4,Ringerike,23z58x-1,Nødetatene på stedet. Vedkommende som ble observert i vannet har blitt hentet opp. Tilsynelatende i grei form. Tilsees av helsepersonell på stedet.,2023-06-25T14:37:13.2571035+00:00,
12174,23hgwz,Troms Politidistrikt,211,5,Tromsø,23hgwz-1,"Mannen anmeldes for følgende forhold: Forulemping av offentlig tjenesteperson, uberettiget adgang til en annens hus, forsøk på tyveri og til sist for å ha drapstruet en av beboerne på adressen.",2023-08-05T15:20:55.2152549+00:00,
6278,230g0z,Øst Politidistrikt,202,1,Ullensaker,230g0z-0,"Kl 1030. UP avholdt adferdskontroll på E16, Gardermoen. 9 førere bøtelagt for mobilbruk, 1 fører anmeldt for ikke å vedta boten for mobilbruk, 1 fører anmeldt for kjøring uten gyldig førerkort.",2023-09-14T10:45:45.8062743+00:00,
957,23008k,Nordland Politidistrikt,210,1,Rana,23008k-0,Utrykningspolitiet har gjennomført kontroll. 1 bilfører har fått førerkortet beslaglagt etter måling på 97 km/t i 60-sone. I tillegg ble det utstedt 10 forenklede forelegg. ,2023-10-18T15:48:44.5218236+00:00,
13219,23tjf7,Sør-Øst Politidistrikt,204,1,Larvik,23tjf7-0,kl 21:15 - Politiet kontrollerte en personbil ført av en mann i 20 årene. Mannen hadde ikke gyldig førerkort. Han anmeldes for forholdet. ,2023-07-27T19:32:43.6280681+00:00,
5748,23tkvp,Møre og Romsdal Politidistrikt,208,1,Kristiansund,23tkvp-0,Sykelist påkjørt av en bil. Skjedd på Nordmørsvegen. Klager på smerter i en skulder. Politi og helse er på stedet. Sak blir opprettet. Sykelisten blir sett til av helsevesenet.,2023-09-17T09:17:09.0764951+00:00,
10018,23pvnb,Trøndelag Politidistrikt,209,2,Steinkjer,23pvnb-2,Alle personer tilhørende i huset er ute fra bygget.,2023-08-20T15:11:19.5572409+00:00,
1005,23rnhr,Sør-Øst Politidistrikt,204,1,Kongsberg,23rnhr-0,kl 13:02 - E134 - UP har i løpet av ettermiddagen avholdt trafikkontroll. Fartsgrense på sted for kontroll er 70 km/t. 6 fikk forenklet forelegg for å ha kjørt for fort. Høyeste hastighet 85 km/t.,2023-10-18T12:40:34.7588501+00:00,
8069,23bnqg,Trøndelag Politidistrikt,209,5,Melhus,23bnqg-1,"Politiet på stedet, slåsskampen har blitt avsluttet, god stemning på stedet.",2023-09-02T21:18:07.5605565+00:00,
6522,23r7f2,Troms Politidistrikt,211,1,Tromsø,23r7f2-0,En mann i 80 årene anmeldes for å ha kjørt bil uten og inneha gyldig førerkort. Sak opprettes.,2023-09-12T17:33:10.9482844+00:00,
7261,23hwvw,Øst Politidistrikt,202,4,Moss,23hwvw-1,Nødetatene er på stedet. Ikke personskade. Kjørt ned et gjerde. Ulykken påvirker ikke trafikken på RV120. Politiet oppretter sak.,2023-09-08T11:02:02.5859775+00:00,
3005,23d2bt,Sør-Øst Politidistrikt,204,1,Drammen,23d2bt-0,00:35 UP-patrulje stanset mannlig bilist i 20-åra for kontroll. Han hadde ikke gyldig førerkort og blir anmeldt. ,2023-10-05T22:59:14.3197744+00:00,
10331,234v08,Agder Politidistrikt,205,7,Kristiansand,234v08-0,To personer er pågrepet i forbindelse med bedrageri knyttet til kjøp av et kjøretøy. Fornærmede er forledet ved kjøpet og har anmeldt saken i annet politidistrikt. De pågrepne er innsatt i arrest i Kristiansand. ,2023-08-18T16:55:43.6488858+00:00,
16672,23b9v5,Sør-Øst Politidistrikt,204,1,Nome,23b9v5-0,Kl. 12:30 Det er flere meldinger om løst kumlokk. VTS varslet. ,2023-06-16T10:45:32.4291197+00:00,
9938,235884,Agder Politidistrikt,205,1,Lillesand,235884-0,"Kl 0535. Det skal være elg innenfor viltgjerdet på E18 v/Brønningsmyrkrysset, avkjørsel 86. VTS er varslet, og viltnemd vil bli kontaktet. Politiet kjører til stedet for å bistå. ",2023-08-21T03:39:45.4784611+00:00,
