,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
2513,23thcr,Agder Politidistrikt,205,4,Tvedestrand,23thcr-0,"UP har hatt promillekontroll på stedet. 87 kontrollerte, ingen reaksjoner.",2023-10-08 12:00:40.720039500+00:00,
2245,238cxf,Nordland Politidistrikt,210,4,Sortland,238cxf-0,Politiet har gjennomført fartskontroll i 60 sone. 6 førere bøtelagt. Høyeste hastighet 73 km/t.,2023-10-10 13:19:18.380124300+00:00,
3616,234f1n,Møre og Romsdal Politidistrikt,208,4,Volda,234f1n-0,Melding om trafikkulykke på Vikebygdvegen. FV5894. Bil mot fotgjenger. Uvisst skadeomfang. Nødetatene rykker ut.,2023-10-01 09:54:22.598849800+00:00,
8886,23qlr7,Agder Politidistrikt,205,11,Farsund,23qlr7-0,Kl. 0653. Melding om båt som er funnet drivende i Farsund . Båten er tauet inn til gjestebrygga. Modellen skal være en Rinker Fiesta Vee 270. Blå og hvit. Politiet ber eier ta kontakt for å avklare om den er slitt eller mulig stjålet. ,2023-08-28 05:23:32.385378900+00:00,
13095,234gmh,Vest Politidistrikt,207,2,Bergen,234gmh-0,"Flere meldinger på at 2 menn slåss, skal ha vært kniv involvert. Vi har kontroll på ene personen, noe blodig. Den andre har løpt og vi leiter etter vedkommende, skal ha kuttskader.",2023-07-28 19:09:33.951606100+00:00,
4452,23sq6v,Finnmark Politidistrikt,212,4,Alta,23sq6v-0,"@utrykningspol har hatt en promillekontroll i sentrum. 99 førere ble kontrollert, ingen reaksjoner.",2023-09-26 09:00:54.310984400+00:00,
4812,238qjz,Vest Politidistrikt,207,2,Bergen,238qjz-0,"Kl 2041 meldt om full fest på adresse med støy, bråk og kasting av ølboksar. Då patruljen kom strøymde det ut ungdommar som pilte i alle retningar. Vore bursdagsfeiring på staden, komme ubedne gjester. Rolig på staden no. ",2023-09-23 19:25:23.198405100+00:00,
17343,23dfkt,Sør-Øst Politidistrikt,204,0,Drangedal,23dfkt-0,17:06 melding om innbrudd i et hus. Tyvene har brutt opp et vindu. Stjålet PS4 og PC- utstyr. Patruljen har vært på stedet og undersøkt. Oppretter sak. ,2023-05-31 18:31:40.680265800+00:00,
15650,233vzn,Vest Politidistrikt,207,4,Aurland,233vzn-0,"#Stegastien utsiktspunkt. Politi og ambulanse er på veg til staden etter melding om ei trafikkulykke. Ein MC har kræsja med ein sau. Førar er oppegåande, trefte autovernet då han fall av MC'ein.",2023-07-07 21:45:05.354023800+00:00,
15561,23bj1j,Sør-Øst Politidistrikt,204,5,Hemsedal,23bj1j-0,"17:30 Fikk vi melding om en bil som lå i grøfta. Ingen i bilen, men store skader på bilen. Politiet reiste til stedet og mens de var der, kom det en beruset kar bort til dem og sa han hadde kjørt bilen. ",2023-07-08 17:26:07.809097800+00:00,
16375,234t47,Sør-Øst Politidistrikt,204,2,Skien,234t47-0,"kl 13:35 melding om kvinne som knuser ruter på NAV Skien. Skal ha gått videre inn til Arkaden. Vi leter etter kvinnen med flere enheter. Det er ingen skade på personer, kun materielle skader.",2023-06-23 11:56:04.996838+00:00,
2344,23wpjd,Innlandet Politidistrikt,203,9,Gran,23wpjd-0,"Politiet tok i 20 tiden hånd om en Gordon setter med gult halsbånd som løp rundt ved Hadeland kulturskole.   
Det er forsøkt å sjekke hunden med chipleser, uten resultat. Savner du hunden eller vet hvem som eier den ta kontakt med politiet på 02800. ",2023-10-09 20:27:08.617257900+00:00,
15294,2399bq,Vest Politidistrikt,207,6,Askøy,2399bq-0,"Meldt om innbrotsalarm i bedrift. Patrulje var i nærleiken på jakt etter tjuven frå i går natt og ilte til staden. Innbrotstjuven arrestert inne i bygget. Og det vart funne gjenstandar på han som stammar frå tjuveriet i går natt. Mann i 20-åra, kjenning, pågripen.",2023-07-11 00:40:58.743317800+00:00,
16990,237h90,Sør-Øst Politidistrikt,204,3,Ål,237h90-0,14:09 Nødetater har rykket ut til et branntilløp. En ledning fra et luftstrekk hadde falt ned og truffet et strømgjerde. Blitt kortslutning og slått noen gnister. Brent noe i bakken på stedet. Brannvesenet har kontroll.,2023-06-10 12:29:13.752068400+00:00,
12453,23k5qn,Sør-Øst Politidistrikt,204,4,Kragerø,23k5qn-0,11:50 UP har hatt fartskontroll i 60-sonen. Resultat: 13 forenklede forelegg. Høyeste målte hastighet: 81 km/t.,2023-08-03 10:00:07.517979800+00:00,
6171,23t8dk,Trøndelag Politidistrikt,209,2,Trondheim,23t8dk-0,"Politi og brann rykket ut til et overnattingssted på Sandmoen etter melding kl. 2308 om bråk og krangling. Det gikk også en brannalarm på stedet.
Ingen brann, men alle boende står på utsiden. Uoversiktlig hva som har skjedd og politiet jobber på stedet.",2023-09-14 22:02:37.883777200+00:00,
4172,23l7jx,Agder Politidistrikt,205,1,Grimstad,23l7jx-0,"Kl. 2032. Melding om mann som er savnet fra Frivolltun omsorgssenter. 80 år gammel. Dement. Trolig iført blå jakke, ca. 180 cm høy, normal kroppsbygning, mulig mørke joggesko, lyst kort hår. 
Politiet leter i området. ",2023-09-27 18:53:09.669635200+00:00,
6210,23jxmr,Møre og Romsdal Politidistrikt,208,4,Ålesund,23jxmr-0,Melding om trafikkuhell i en rundkjøring. En mc skal ha veltet. Nødetatene på veg.,2023-09-14 17:10:49.670408700+00:00,
2540,23x7kr,Trøndelag Politidistrikt,209,13,Trondheim,23x7kr-0,Melding om at hoveddøra til blokka er knust med en murstein. Politiet rykker ut. Oppdraget kan ha sammenheng med et annet oppdrag noen minutter tidligere der en sinna og aggressiv mann ble observert i nærheten. ,2023-10-08 03:47:25.773244800+00:00,
7113,23x3zv,Nordland Politidistrikt,210,7,Øksnes,23x3zv-0,"Kl. 0258: Melding om at en person, tilknyttet båt på Myre, havnet i vannet mellom kaien og båten. Brann og ambulanse var kjapt på stedet. Privatpersoner klarte å få mannen opp av vannet. Personen ble tilsett av helse på stedet.",2023-09-09 01:29:04.674543200+00:00,
481,233nng,Sør-Øst Politidistrikt,204,4,Drammen,233nng-0,Nødetatene rykker ut etter melding om at en bil har kjørt i noen tilhengere som stod utenfor bensinstasjonen. Bilen kjørte fra stedet. Det skal være en Grå/hvit Porsche.,2023-10-21 14:07:52.407210900+00:00,
9535,23d1q8,Innlandet Politidistrikt,203,4,Stange,23d1q8-0,En bilfører ble stanset på E6 nordgående etter å ha kjørt i 148km/ i 110 sonen. Vedkommende sjåfør hadde heller ikke gyldig førerkort og fremsto påvirket. Fremstilt for bevissikring og avhør. Sak opprettet. ,2023-08-23 22:36:08.074523400+00:00,
107,23vjsh,Finnmark Politidistrikt,212,4,Vadsø,23vjsh-0,": kl. 1055: en bilist, mann i 20 årene, stoppet for kontroll i sentrum. Mannen ruset på andre stoffer enn alkohol. Tatt med til legevakta for blodprøvetaking. Sak opprettes. ",2023-10-24 09:54:29.900965100+00:00,
3032,23x7h0,Sør-Øst Politidistrikt,204,4,Kongsberg,23x7h0-0,"17:19 UP har hatt kontroll. 20 forelegg for hastighet, høyeste var 83 km/t i 60 sona. ",2023-10-05 18:01:32.756637+00:00,
14841,231vr0,Sør-Øst Politidistrikt,204,4,Porsgrunn,231vr0-0,20:00 Patruljen stoppet en fører i 30 årene fra Telemark. Han mistenkes for å være ruset under kjøring. Prøver tatt og sak opprettet. ,2023-07-14 19:01:14.926619600+00:00,
15479,23422d,Sør-Øst Politidistrikt,204,7,Larvik,23422d-0,Kl. 09:33 Melding om seilbåt med slagside utenfor #Rakke. Redningsskøyte er på vei til havaristen. Det er per nå ikke meldt om personskade. Oppdateres.,2023-07-09 07:46:47.027919+00:00,
2848,23f7h7,Trøndelag Politidistrikt,209,4,Trondheim,23f7h7-0,UP har stanset en bilfører i 114 km/t i 80 km/t sone på E6 Tunga. Pga av nye prikker blir det førerkortbeslag. Fører erkjenner straffskyld og samtykker i førerkortbeslag. Politiet oppretter sak.,2023-10-06 21:54:54.090404+00:00,
339,235w92,Sør-Øst Politidistrikt,204,4,Tinn,235w92-0,Nødetatene rykker ut til en trafikkulykke. Et kjøretøy som har kjørt ut av vegbanen - en person i bilen. Det meldes om null grader og snøfall og glatte veier på stedet. Fører er ute av bilen. Vi oppdaterer ved ankomst. ,2023-10-22 08:19:14.338435500+00:00,
10733,23ndc3,Sør-Øst Politidistrikt,204,4,Holmestrand,23ndc3-0,UP stanset ei lokal dame i 20-årene bak rattet i et kjøretøy som det ikke var forsikring på. Bilen avskiltet på stedet. Fører anmeldt for samme forhold. ,2023-08-15 17:45:48.518278700+00:00,
1522,234mh0,Troms Politidistrikt,211,2,Tromsø,234mh0-0,"Politipatruljen har anmeldt en mann for kroppskrenkelse etter at han har slått til ei dame inne på et utested. Hun blødde fra munnen etter slaget. Partene får avgi forklaring senere, i edru tilstand. Politiet har også bortvist mannen fra stedet.",2023-10-14 23:56:45.556407+00:00,
14432,233fhj,Agder Politidistrikt,205,3,Kvinesdal,233fhj-0,"Melding om brann i kjøretøy på Circle K i Liknes, Kvinesdal. BRANN er på stedet, driver med slukking og kjøler ned denne. Kl 2341 melder BRANN at de har slått ned brannen, ingen fare for omgivelsene.",2023-07-17 21:42:41.911742700+00:00,
10154,232jq8,Møre og Romsdal Politidistrikt,208,2,Ørsta,232jq8-0,Ein person vert anmeldt for urinering på offentlig stad.,2023-08-19 21:53:54.662447400+00:00,
12731,2397f5,Øst Politidistrikt,202,2,Lillestrøm,2397f5-0,Politiet har fått melding om masseslagsmål. Mellom 10-15 personer involvert. Politiet er på vei til stedet. Oppdateres.,2023-07-31 22:48:42.372853400+00:00,
4048,23lvz6,Møre og Romsdal Politidistrikt,208,4,Ålesund,23lvz6-0,"Fartskontroll i 80 sone på E39 på Ørskogfjellet. 15 forenkla forelegg og tre anmeldelser med førerkortbeslag. Høgste fart 128 km/t.
",2023-09-28 16:28:49.150528100+00:00,
6601,235hwg,Agder Politidistrikt,205,6,Kristiansand,235hwg-0,Kl. 1045. Melding om innbrudd i en salong i sentrum. Skjedd i løpet av natta. Politiet undersøker åstedet. ,2023-09-12 09:10:18.424361500+00:00,
1339,23lx8g,Øst Politidistrikt,202,4,Lillestrøm,23lx8g-0,"En bil har kjørt ut av Losbyveien. En person i bilen, trolig uskadd. Nødetatene er på vei.",2023-10-15 20:04:19.618937500+00:00,
9255,23kp0z,Sør-Øst Politidistrikt,204,3,Nissedal,23kp0z-0,20:00 Politiet rykker ut etter melding om brann i enebolig. Beboere er evakuert. Ingen skal være skadd. Oppdateres.,2023-08-25 18:02:52.878477+00:00,
4361,23cxnv,Agder Politidistrikt,205,4,Lindesnes,23cxnv-0,"UP har hatt laserkontroll på stedet. Utstedt 10 forenklede forelegg, høyeste hastighet 84 km/t i 60-sone.",2023-09-26 17:59:04.672684400+00:00,
6284,23l11j,Sør-Øst Politidistrikt,204,5,Porsgrunn,23l11j-0,11:40 Nødetatene er på stedet etter melding om trafikkuhell. Lav hastighet og små materielle skader. Dreier seg om en bil som har truffet en parkert bil. Bakgrunnen er trolig om et sykdomstilfelle. Vedkommende følges opp av helsevesenet.,2023-09-14 10:09:48.374144400+00:00,
15851,23582d,Sør-Øst Politidistrikt,204,2,Tønsberg,23582d-0,"Melding om en ruset mann som ikke ville forlate serveringssted. Ved kontroll av mannen i 20 årene fra Nøtterøy ble det funnet en kniv. Denne er tatt fra mannen. Det var aldri noe trusselsituasjon, men anmeldes for å bære kniv på off.sted.",2023-07-04 22:47:14.393380100+00:00,
4432,23qw3f,Nordland Politidistrikt,210,3,Fauske,23qw3f-0,Melding om brann i kjøretøy på FV830. Ingen i bilen lenger. Nødetatene på tur til stedet. Bilen står på vestsiden av tunnelen. ,2023-09-26 09:53:48.904540300+00:00,
8391,23dvsh,Sør-Øst Politidistrikt,204,4,Øvre Eiker,23dvsh-0,"Politiet og ambulanse er på en trafikkulykke - hvor en bil med tilhenger er involvert. En person i bilen, fremstår ikke skadet. Kjøretøyet måtte svinge unna en hindring - og hengeren fikk en sleng. Bilen ligger opp ned. Fører er lokal og i 70-årene.",2023-08-31 17:24:30.029291600+00:00,
16414,2347c7,Sør-Øst Politidistrikt,204,4,Holmestrand,2347c7-0,22:00-01:30 UP har hatt kontroll på stedet. resulterte i 16 forelegg for hastighet. Høyeste fart ble målt til 136km/t i 100-sonen.  En fører ble anmeldt og mistet førerkortet for antall prikker. ,2023-06-21 23:38:17.153277600+00:00,
16874,23xltr,Sør-Øst Politidistrikt,204,3,Tønsberg,23xltr-0,17:05 Politiet er på vei etter melding om brann i terrenget. Brannvesenet er allerede på stedet og undersøker omfanget. Oppdateres.,2023-06-12 15:14:33.346770+00:00,
9871,23rvsw,Sør-Øst Politidistrikt,204,4,Tønsberg,23rvsw-0,Kl. 18:15 Nødetatene rykker ut til melding om veltet traktor. Skal være to personer involvert. Oppdateres.,2023-08-21 16:19:44.510424+00:00,
2030,23tzpp,Finnmark Politidistrikt,212,1,Sør-Varanger,23tzpp-0,Politi og Forsvaret øver sammen i dag. Det vil være bevæpnet politi- og forsvarspersonell i Kirkenes og omegn. Ifbm øvelsen kan det hende at uniformert personell oppholder seg i nærheten av tettbygd strøk og hus.,2023-10-12 06:55:22.017619900+00:00,
14706,230pzp,Trøndelag Politidistrikt,209,4,Orkland,230pzp-0,"Politiet er ferdig med en laserkontroll.
Resultat: 11 FF og 1 beslag av førerkort. Høyeste hastighet 131 km/t i 80 km sone.",2023-07-15 19:06:38.751199600+00:00,
15503,23vr6w,Sør-Øst Politidistrikt,204,1,Bamble,23vr6w-0,kl 20:11 - Politiet har sammen med Kystvakta gjennomført en kontroll i skjærgården rundt Langesund i løpet av kvelden og natten. 52 kontrollert. Totalt ble det 11 reaksjoner. 4 ble anmeldt for føring av båt i beruset tilstand. ,2023-07-09 02:42:36.483142400+00:00,
10581,23cxdc,Øst Politidistrikt,202,4,Fredrikstad,23cxdc-0,UP gjennomført trafikkontroll i tidsrommet 19:00 - 21:50. Det ble skrevet 19 forenklede forelegg på grunn av hastighet. Høyeste målte fart var 109 km/t i 70-sone. Ett førerkort beslaglagt pga hastighet. En anmeldt for å ikke ha gyldig førerkort. ,2023-08-16 19:59:57.485266400+00:00,
1843,23cdjb,Vest Politidistrikt,207,3,Bjørnafjorden,23cdjb-0,Skeismyra kl 1307: politiet er på stedet etter melding om brann i en garderobe. Det har brent i ett bosspann. Ingen personer som er skadet. Brannen er slukket.,2023-10-13 11:27:58.184887800+00:00,
12680,23hf4t,Nordland Politidistrikt,210,4,Hamarøy,23hf4t-0,"Politiet har gjennomført en trafikkontroll på stedet. Resultat; 23 forenklede forelegg, høyeste hastighet 103 km/t i 80-sone. ",2023-08-01 11:12:42.666275500+00:00,
13206,23hv91,Troms Politidistrikt,211,4,Evenes,23hv91-0,@utrykningspol har tidligere i kveld gjennomført fartskontroll i en 80-sone på E10. Det ble utferdiget 10 forenklede forelegg i forbindelse med kontrollen.,2023-07-27 21:55:07.666028800+00:00,
3284,23lk0r,Trøndelag Politidistrikt,209,13,Trondheim,23lk0r-0,Melding om to mørkkledde personer som har tagget på en parkert trikk. De stakk fra stedet da de ble oppdaget av vekter. Politiet har søkt etter gjerningspersoner med hund. Ikke funnet noen. ,2023-10-04 03:27:12.294638800+00:00,
14656,23gnn2,Møre og Romsdal Politidistrikt,208,2,Molde,23gnn2-0,Mann i 20 årene anmeldes for kroppskrenkelse etter å ha slått en mann i ansiktet. Bortvist fra området ,2023-07-16 00:11:05.687791100+00:00,
3173,2365b5,Innlandet Politidistrikt,203,4,Elverum,2365b5-0,Utrykningspolitiet har gjennomført laserkontroll i skiltet 60-sone. 2 forenklede forelegg og 2 anmeldelser samt førerkortbeslag for høy fart. Høyeste hastighet 92 km/t.,2023-10-04 20:41:56.710261800+00:00,
11245,23dl8l,Vest Politidistrikt,207,4,Bergen,23dl8l-0,"Kl 0303 Meldt om bil som stanset i tunnelen, andre veifarende reagerte på at en mann holdt en kvinne utenfor bilen. Patrulje stanset etterhvert rett bil, viste seg å være en beruset kvinnelig som måtte kaste opp, og en mannligpassasjer holdt håret. Alt ok.",2023-08-12 05:36:21.707444900+00:00,
14336,233k0k,Sør-Øst Politidistrikt,204,4,Drammen,233k0k-0,"Nødetatene rykker ut etter melding om at en bil har kjørt av veien. 

Meldingen oppdateres. ",2023-07-18 14:26:27.704533500+00:00,
12704,23cp9l,Troms Politidistrikt,211,4,Tromsø,23cp9l-0,En bil har punktert på et hjul omtrent midt på brua og sperrer et kjørefelt. Fører har bestilt berging og denne skal være på tur til stedet. Stansen medfører noen trafikale utfordringer. @utrykningspolitiet er på stedet og bistår med dirigering. ,2023-08-01 09:26:41.650986200+00:00,
4339,23dbj7,Agder Politidistrikt,205,2,Kristiansand,23dbj7-0,"Vi innbringer en person til arresten etter ordensforstyrrelse på offentlig sted. Gikk og skrek og var skremmende overfor andre, beruset.",2023-09-26 20:09:09.676665600+00:00,
8912,23wnzv,Innlandet Politidistrikt,203,3,Os,23wnzv-0,"Brann i bil i nærheten av bolighus. Brannvesenet fikk slukket brann og det ble kun skade på kjøretøy. Ingen personskade.  Uviss årsak til brannen, det hadde begynt å brenne ved oppstart av bilen. Vi oppretter sak.",2023-08-27 16:31:29.276239100+00:00,
6472,23xf3p,Vest Politidistrikt,207,4,Aurland,23xf3p-0,"Kl 1021: Botnatunnelen; stein (ca 0,5 m x 0,5 m) falt ned i vegbanen, bil har kjørt over steinen, slik at den står fast. Ingen personskade. En del kø på stedet. Bilberger er bestilt. ",2023-09-13 09:00:24.774084300+00:00,
17466,23nh9l,Sør-Øst Politidistrikt,204,4,Ringerike,23nh9l-0,Politiet har hatt trafikkontroll på stedet. 22 førere ble kontrollert. Ingen reaksjoner. ,2023-05-28 00:04:37.293207900+00:00,
1432,23f4tv,Trøndelag Politidistrikt,209,4,Tydal,23f4tv-0,Politiet fikk melding kl. 0752 om en bil som hadde kjørt av Rv.705 ved sørenden av Stuggusjøen. Bilen ligger på taket. 3 personer i bilen har kommet seg ut og trenger ikke helsehjelp. Politiet bistått og bestilt bilberging. Trolig noe nedsatt fremkommelighet.,2023-10-15 06:07:26.002705400+00:00,
3009,239sc0,Sør-Øst Politidistrikt,204,4,Holmestrand,239sc0-0,00:10 UP har hatt fartskontroll i 80-sonen på stedet. Resultat: tre forenklede forelegg. ,2023-10-05 22:36:29.354485600+00:00,
10038,23rqsq,Øst Politidistrikt,202,3,Sarpsborg,23rqsq-0,Nødetatene rykker ut på brann i garasje. Skal være i tilknytning til en institusjon. Beboere og ansatte på institusjonen er evakuert.,2023-08-20 09:35:16.442679+00:00,
10131,2368jh,Vest Politidistrikt,207,4,Ullensvang,2368jh-0,kl 0005: melding om steinras i fjellsiden ved RV 13 Røldalsvegen. Skal ikke ha kommet stein ned i veibanen. RV 13 mellom Vasstun og Sandvin pr tid stengt.,2023-08-19 23:05:05.100457100+00:00,
15198,23h2tb,Vest Politidistrikt,207,2,Bergen,23h2tb-0,"Kl 0130. Mann innbrakt fra Bergen lufthavn, Flesland og innsatt i drukkenskaparrest. Hoiet, skrek og opptrådte aggressivt mot politiet. Anm for ordensforstyrrelse.  ",2023-07-12 01:27:02.042556900+00:00,
11125,23rdk6,Agder Politidistrikt,205,2,Lindesnes,23rdk6-0,"Flere båteiere har fått pålegg om å ikke spille musikk resten av natten. En person valgte å bryte pålegget. Anmeldes for ordensforstyrrelse, og høyttaleren er tatt i forvaring. ",2023-08-13 00:06:09.694073900+00:00,
